Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,FirstPurchaseRevenue,CAC,ProfitCLV
12654,2011,5,529.98,Germany,PLASTERS IN TIN CIRCUS PARADE ,Home & Kitchen,166.6,33.32,195.05
12656,2011,5,3619.17,France,RED RETROSPOT PICNIC BAG,Garden & Outdoor,541.2,108.24000000000001,1451.2712
12657,2011,4,1427.18,France,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,618.44,123.68800000000002,645.0322
12662,2010,10,2830.24,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,261.48,52.29600000000001,640.1773
12662,2011,10,3300.3,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,336.70000000000005,67.34000000000002,643.7146
12664,2011,9,4391.88,Finland,CHILDRENS CUTLERY POLKADOT PINK,Stationery & Office,661.58,132.316,919.0587
12665,2011,1,45.0,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,63.0,12.600000000000001,84.35319999999999
12668,2010,6,7126.75,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,469.87,93.974,2812.1893999999998
12668,2011,3,2779.28,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,1009.8,201.96,1794.0403
12669,2011,2,1427.73,France,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,1136.3,227.26,1310.7729
12670,2011,5,2744.05,France,RABBIT NIGHT LIGHT,Home & Kitchen,633.05,126.61,1055.8094
12672,2011,1,225.9,France,PINK BABY BUNTING,Seasonal & Gifts,225.89999999999998,45.18,441.5249
12673,2011,2,574.52,Germany,RECYCLED PENCIL WITH RABBIT ERASER,Stationery & Office,220.9,44.18000000000001,574.7259999999999
12674,2011,4,1844.6,France,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,586.74,117.34800000000001,876.2066
12676,2011,6,1091.39,Sweden,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,509.5,101.9,290.00260000000003
12678,2010,7,16317.0,France,GUMBALL COAT RACK,Home & Kitchen,150.0,30.0,5673.2448
12678,2011,8,16278.18,France,RABBIT NIGHT LIGHT,Home & Kitchen,353.43,70.686,4313.262000000001
12679,2011,4,951.02,France,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,794.06,158.812,353.4347
12680,2011,4,790.81,France,CARAVAN SQUARE TISSUE BOX,Home & Kitchen,311.78,62.355999999999995,363.597
12681,2010,23,15584.79,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1033.52,206.704,1451.1752000000001
12681,2011,20,10409.43,France,RABBIT NIGHT LIGHT,Home & Kitchen,556.07,111.21400000000001,1010.1497
12682,2010,19,9700.74,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,336.24,67.248,1181.9493
12682,2011,29,10070.53,France,RABBIT NIGHT LIGHT,Home & Kitchen,835.11,167.02200000000002,581.1542
12683,2010,6,2680.85,France,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,213.88,42.776,1050.4274
12683,2011,12,6657.49,France,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,732.14,146.428,1048.8771000000002
12684,2011,6,2073.63,France,MINI PAINT SET VINTAGE ,Decorations & Craft,489.1,97.82000000000001,646.7912
12685,2011,6,2575.08,France,WRAP  VINTAGE DOILY ,Seasonal & Gifts,549.24,109.84800000000001,814.8268
12689,2011,2,1139.61,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,511.03,102.206,1125.4474
12691,2010,2,278.6,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,180.0,36.0,304.8245
12691,2011,4,765.8,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,190.2,38.04,374.4419
12693,2011,4,711.91,Germany,JAM MAKING SET PRINTED,Decorations & Craft,162.05,32.410000000000004,351.04519999999997
12694,2011,2,761.67,France,MINI PAINT SET VINTAGE ,Decorations & Craft,439.5,87.9,732.6147
12695,2011,4,582.1,France,EMPIRE TISSUE BOX,Home & Kitchen,89.25,17.85,295.6858
12697,2011,3,757.59,Sweden,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,390.5,78.10000000000001,465.9797
12700,2011,4,4525.99,France,10 COLOUR SPACEBOY PEN,Stationery & Office,1092.43,218.48600000000002,2219.3424
12701,2011,2,725.71,Germany,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,337.08,67.416,714.3606
12703,2011,1,265.55,Germany,HAND WARMER OWL DESIGN,Garden & Outdoor,283.55,56.71000000000001,515.4214999999999
12704,2011,8,1740.84,Finland,RABBIT NIGHT LIGHT,Home & Kitchen,329.56,65.912,402.9212
12705,2010,6,5427.81,Germany,HAND WARMER BABUSHKA DESIGN,Garden & Outdoor,858.0,171.60000000000002,2041.7654000000002
12705,2011,7,5686.29,Germany,GUMBALL COAT RACK,Home & Kitchen,1321.25,264.25,1485.921
12708,2010,8,2107.72,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,196.44,39.288000000000004,605.3303999999999
12708,2011,9,2264.47,Germany,JAM JAR WITH PINK LID,Home & Kitchen,284.62,56.92400000000001,485.16880000000003
12709,2010,18,20079.67,Germany,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,522.7,104.54000000000002,2624.8387000000002
12709,2011,13,8210.83,Germany,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,1116.9,223.38000000000002,1137.4167
12710,2011,3,1023.02,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,718.96,143.792,590.9121
12712,2010,9,2175.73,Germany,JACOBS LADDER SMALL,Seasonal & Gifts,175.53,35.106,556.377
12712,2011,11,3511.5,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,250.65,50.13,637.65
12714,2011,5,4294.86,France,POLKADOT PEN,Stationery & Office,968.3,193.66,1657.0081
12716,2011,2,963.49,France,SET OF 9 BLACK SKULL BALLOONS,Toys & Games,677.9,135.58,902.3468999999999
12717,2011,2,830.98,Greece,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,609.74,121.94800000000001,773.2315
12719,2011,2,572.95,France,SET 12 COLOUR PENCILS DOLLY GIRL ,Stationery & Office,283.6,56.720000000000006,560.4947
12720,2010,6,2320.68,Germany,PACK OF 12 PINK SPOT TISSUES ,Stationery & Office,473.39,94.678,851.6545
12720,2011,23,4584.6,Germany,PACK OF 12 PINK POLKADOT TISSUES,Stationery & Office,279.3,55.86000000000001,373.6003
12721,2010,3,1517.55,France,FAIRY TALE COTTAGE NIGHTLIGHT,Home & Kitchen,286.6,57.32000000000001,1180.3404
12721,2011,5,2117.53,France,RED RETROSPOT WRAP ,Seasonal & Gifts,455.02,91.004,821.4461
12722,2011,4,979.63,France,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,302.92,60.584,467.07289999999995
12723,2011,5,707.07,France,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,265.51,53.102000000000004,251.5766
12724,2011,4,923.41,France,RABBIT NIGHT LIGHT,Home & Kitchen,154.9,30.980000000000004,466.3952
12725,2010,3,1906.76,Italy,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,427.8,85.56,1469.5265
12726,2010,5,1431.78,France,FELT FARM ANIMAL WHITE BUNNY ,Seasonal & Gifts,170.28,34.056000000000004,666.5695999999999
12726,2011,6,2258.82,France,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,401.58000000000004,80.31600000000002,730.7943
12727,2011,7,3440.7,France,PLACE SETTING WHITE HEART,Seasonal & Gifts,514.5,102.9,956.1057999999999
12728,2011,4,728.33,France,FUNKY DIVA PEN,Stationery & Office,252.54,50.508,341.79150000000004
12731,2010,6,7807.7,France,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1071.9,214.38000000000002,2969.4626
12731,2011,11,17824.01,France,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,3174.4300000000003,634.8860000000001,2856.2137000000002
12733,2011,1,383.95,USA,PARTY CONES CANDY TREE DECORATION,Seasonal & Gifts,383.95,76.79,750.4361
12734,2010,3,603.65,France,TEA TIME KITCHEN APRON,Home & Kitchen,110.39999999999999,22.08,470.23580000000004
12735,2011,2,689.5699999999999,France,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,319.77,63.954,678.8905000000001
12739,2011,1,975.54,United Arab Emirates,BLUE PAISLEY TISSUE BOX,Home & Kitchen,975.54,195.108,1906.7076
12743,2011,2,540.13,Unspecified,TEA PARTY  WRAPPING PAPER ,Seasonal & Gifts,347.35,69.47000000000001,512.3891
12744,2011,4,9120.39,Singapore,CHRISTMAS TREE PAINTED ZINC ,Seasonal & Gifts,2053.07,410.61400000000003,4501.8904
12747,2010,14,4376.74,United Kingdom,WOOD BLACK BOARD ANT WHITE FINISH,Seasonal & Gifts,358.55999999999995,71.71199999999999,693.1841000000001
12747,2011,9,3489.74,United Kingdom,WOOD BLACK BOARD ANT WHITE FINISH,Seasonal & Gifts,303.03999999999996,60.608,774.8028
12748,2010,144,19834.57,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,4.95,0.9900000000000001,336.0179
12748,2011,171,27508.01,United Kingdom,VICTORIAN  METAL POSTCARD SPRING,Seasonal & Gifts,12.75,2.5500000000000003,344.0374
12749,2011,5,4040.88,United Kingdom,WRAP VINTAGE LEAF DESIGN,Seasonal & Gifts,859.1,171.82000000000002,1569.4074
12753,2010,1,3590.59,Japan,CHARLOTTE BAG DOLLY GIRL DESIGN,Garden & Outdoor,3590.59,718.118,8066.958699999999
12753,2011,5,17838.8,Japan,BASKET OF TOADSTOOLS,Home & Kitchen,5735.24,1147.048,6539.7446
12754,2011,3,3010.74,Japan,MAGIC DRAWING SLATE BAKE A CAKE ,Toys & Games,45.57,9.114,2153.1142
12755,2010,10,5218.709999999999,Japan,ROUND SNACK BOXES SET OF 4 FRUITS ,Home & Kitchen,3794.3999999999996,758.88,517.9789
12755,2011,1,17.549999999999997,Japan,DELUXE SEWING KIT ,Decorations & Craft,17.549999999999997,3.51,34.301700000000004
12757,2011,9,4176.75,Portugal,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,602.83,120.56600000000002,879.3085
12758,2011,2,2791.59,Portugal,MINI PAINT SET VINTAGE ,Decorations & Craft,1570.19,314.038,2693.2233
12759,2011,3,1411.44,Netherlands,SPACEBOY GIFT WRAP,Seasonal & Gifts,444.8,88.96000000000001,924.6962
12762,2011,2,1702.52,Portugal,FRIDGE MAGNETS LA VIE EN ROSE,Seasonal & Gifts,461.59,92.318,1741.7345
12763,2010,1,320.08,Japan,SET OF 72 PINK HEART PAPER DOILIES,Seasonal & Gifts,320.08,64.016,719.1220000000001
12763,2011,1,174.0,Japan,SET OF 72 PINK HEART PAPER DOILIES,Seasonal & Gifts,174.0,34.800000000000004,340.0856
12766,2010,3,2658.65,Portugal,OFFICE MUG WARMER POLKADOT,Home & Kitchen,1149.29,229.858,1938.4435
12766,2011,6,5476.34,Portugal,POLKADOT PEN,Stationery & Office,686.48,137.29600000000002,1829.1801
12770,2011,1,1351.45,Japan,JAZZ HEARTS PURSE NOTEBOOK,Seasonal & Gifts,1351.45,270.29,2641.4294
12775,2011,5,1281.04,Netherlands,FOLKART ZINC HEART CHRISTMAS DEC,Seasonal & Gifts,214.45,42.89,509.11400000000003
12778,2011,6,693.23,Netherlands,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,134.48,26.896,222.03300000000002
12779,2010,6,2369.09,Poland,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,248.16,49.632000000000005,916.4411
12779,2011,7,3733.2,Poland,CERAMIC CAKE DESIGN SPOTTED MUG,Home & Kitchen,613.22,122.644,1026.3897
12781,2011,2,786.74,Czech Republic,WOODEN STAR CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,549.26,109.852,737.6696000000001
12782,2010,7,2302.82,Portugal,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,463.5,92.7,712.1995999999999
12782,2011,4,1559.42,Portugal,RED RETROSPOT WRAP ,Seasonal & Gifts,683.9300000000001,136.78600000000003,703.1624999999999
12783,2011,4,1295.87,Portugal,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,339.02,67.804,630.1889
12784,2011,1,476.82,Portugal,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,518.42,103.684,923.6319000000001
12785,2010,2,593.5,Portugal,COSMETIC BAG VINTAGE ROSE PAISLEY,Stationery & Office,311.95,62.39,663.6666
12787,2011,3,418.66,Netherlands,JUMBO BAG ALPHABET,Seasonal & Gifts,158.1,31.62,269.0497
12789,2011,1,76.85,Netherlands,FAUX FUR CHOCOLATE THROW,Home & Kitchen,91.85,18.37,147.2045
12790,2011,1,294.92,Netherlands,MINI JIGSAW CIRCUS PARADE ,Toys & Games,324.92,64.98400000000001,570.4255999999999
12791,2010,5,656.83,Netherlands,HAND WARMER BIRD DESIGN,Garden & Outdoor,192.60000000000002,38.52000000000001,282.89250000000004
12792,2011,1,344.54,Portugal,WRAP DOLLY GIRL,Seasonal & Gifts,400.53999999999996,80.108,662.2085999999999
12793,2010,2,387.85,Portugal,RED HEART LUGGAGE TAG,Seasonal & Gifts,131.8,26.360000000000003,448.11519999999996
12793,2011,1,357.68,Portugal,LUNCH BAG SUKI  DESIGN ,Garden & Outdoor,413.68,82.736,687.8909
12794,2011,2,860.41,Portugal,ICE CREAM PEN LIP GLOSS ,Stationery & Office,317.0,63.400000000000006,863.4831
12797,2010,2,468.08,Portugal,MINI JIGSAW CIRCUS PARADE ,Toys & Games,254.03,50.806000000000004,521.8184
12798,2011,3,6977.04,Japan,RABBIT NIGHT LIGHT,Home & Kitchen,1607.04,321.408,4689.3045999999995
12802,2011,1,397.58,Netherlands,KIDS RAIN MAC PINK,Stationery & Office,427.58,85.516,771.0761
12808,2010,3,394.45,Portugal,PLASTERS IN TIN SKULLS,Home & Kitchen,129.4,25.880000000000003,295.8195
12808,2011,2,354.25,Portugal,POCKET BAG BLUE PAISLEY RED SPOT,Garden & Outdoor,151.95000000000002,30.390000000000004,351.2285
12809,2011,1,405.31,Portugal,SET OF 60 PANTRY DESIGN CAKE CASES ,Garden & Outdoor,489.31,97.86200000000001,775.3845
12811,2011,2,458.85,Portugal,MINI PAINT SET VINTAGE ,Decorations & Craft,240.25,48.050000000000004,446.2496
12815,2011,2,863.46,Poland,LARGE CHINESE STYLE SCISSOR,Stationery & Office,615.36,123.072,807.0968
12816,2011,2,452.2000000000001,Poland,EMERGENCY FIRST AID TIN ,Home & Kitchen,318.65000000000003,63.73000000000001,423.4059
12817,2011,1,126.04,Austria,PLASTERS IN TIN CIRCUS PARADE ,Home & Kitchen,166.04,33.208,238.34709999999998
12820,2011,4,942.34,United Kingdom,PACK OF 12 VINTAGE DOILY TISSUES,Stationery & Office,170.46,34.092000000000006,473.4794
12821,2011,1,92.72,United Kingdom,HEART DECORATION PAINTED ZINC ,Seasonal & Gifts,92.72,18.544,181.2226
12822,2011,2,948.88,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,690.9,138.18,884.0081
12823,2011,5,1759.5,United Kingdom,DOORMAT UNION FLAG,Home & Kitchen,306.0,61.2,696.9738
12826,2010,5,1022.83,United Kingdom,PLASTERS IN TIN SKULLS,Home & Kitchen,155.0,31.0,469.5105
12826,2011,6,1319.72,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,212.72,42.544000000000004,431.3487
12827,2011,3,430.15,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,217.75,43.550000000000004,265.37149999999997
12828,2011,6,1018.71,United Kingdom,MINI CAKE STAND WITH HANGING CAKES,Seasonal & Gifts,227.0,45.400000000000006,320.40430000000003
12829,2010,2,178.05,United Kingdom,SMALLFOLKART BAUBLE CHRISTMAS DEC,Seasonal & Gifts,85.75,17.150000000000002,200.667
12829,2011,1,207.25,United Kingdom,ASS DES PHONE SPONGE CRAFT STICKER,Decorations & Craft,207.25,41.45,405.0732
12830,2011,6,6814.64,United Kingdom,BAG 125g SWIRLY MARBLES,Toys & Games,2221.84,444.36800000000005,2002.6727
12831,2011,1,215.05,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,215.05,43.010000000000005,420.31850000000003
12832,2011,2,383.03,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,267.8,53.56,359.0619
12836,2011,4,2610.36,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,846.69,169.33800000000002,1236.6770000000001
12837,2011,1,134.1,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,Garden & Outdoor,134.1,26.82,262.1005
12838,2010,9,2694.75,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,Home & Kitchen,390.79,78.15800000000002,654.4232
12838,2011,1,281.16,United Kingdom,DRAWER KNOB VINTAGE GLASS STAR,Stationery & Office,292.34000000000003,58.46800000000001,547.2955000000001
12839,2010,11,3845.37,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,402.61,80.522,774.7912
12839,2011,12,4853.97,United Kingdom,POPCORN HOLDER,Home & Kitchen,351.56,70.312,801.184
12840,2011,4,2726.77,United Kingdom,LUNCH BAG APPLE DESIGN,Garden & Outdoor,854.0699999999999,170.814,1297.9027999999998
12841,2010,17,3472.61,United Kingdom,CHRISTMAS GINGHAM STAR,Seasonal & Gifts,294.25,58.85,440.93919999999997
12841,2011,23,3485.59,United Kingdom,PACK OF 72 SKULL CAKE CASES,Seasonal & Gifts,224.11,44.822,281.68919999999997
12842,2011,2,1118.99,United Kingdom,PACK OF 6 PANNETONE GIFT BOXES,Seasonal & Gifts,310.73,62.14600000000001,1143.2944
12843,2011,8,1702.26,United Kingdom,SET 20 NAPKINS FAIRY CAKES DESIGN ,Garden & Outdoor,93.4,18.680000000000003,439.7631
12844,2011,2,325.96000000000004,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,Home & Kitchen,174.88,34.976,316.1669
12845,2011,4,354.09,United Kingdom,CREAM FELT EASTER EGG BASKET,Seasonal & Gifts,65.09,13.018,177.7051
12847,2011,1,843.64,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,871.54,174.308,1643.3271
12849,2011,2,992.65,United Kingdom,EASTER DECORATION HANGING BUNNY,Seasonal & Gifts,704.5,140.9,928.4397
12851,2011,1,131.81,United Kingdom,FRENCH STYLE STORAGE JAR CAFE ,Home & Kitchen,135.18,27.036,256.9506
12853,2011,6,1957.1,United Kingdom,FUNKY DIVA PEN,Stationery & Office,427.40000000000003,85.48000000000002,617.2868
12854,2011,3,1316.25,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,389.90000000000003,77.98000000000002,867.3135
12855,2010,4,612.84,United Kingdom,JAM JAR WITH GREEN LID,Home & Kitchen,38.1,7.620000000000001,367.2381
12856,2011,6,2170.78,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,393.74,78.748,700.7484
12857,2011,2,1106.4,United Kingdom,RECYCLING BAG RETROSPOT ,Garden & Outdoor,801.6,160.32000000000002,1031.5577
12863,2011,1,521.2,United Kingdom,POPCORN HOLDER,Home & Kitchen,521.2,104.24000000000001,1018.6931999999999
12864,2011,1,147.12,United Kingdom,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,147.12,29.424000000000003,287.54830000000004
12865,2011,2,1568.23,Austria,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,981.38,196.276,1493.1116
12866,2011,1,499.12,Belgium,RETRO PLASTIC DAISY TRAY,Home & Kitchen,559.12,111.82400000000001,963.5375999999999
12867,2010,6,3896.22,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,362.79,72.558,1516.252
12867,2011,6,3646.55,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,424.15999999999997,84.832,1224.5924
12868,2010,3,640.0,United Kingdom,HANGING HEART MIRROR DECORATION ,Seasonal & Gifts,203.3,40.660000000000004,481.3014
12868,2011,5,1403.76,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,287.46000000000004,57.49200000000001,547.3924000000001
12871,2011,2,380.64,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,132.0,26.400000000000002,383.64730000000003
12872,2010,10,2655.3,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,378.53000000000003,75.706,573.9648
12872,2011,1,221.44,United Kingdom,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,221.44,44.288000000000004,432.8078
12873,2011,1,374.0,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,374.0,74.8,730.9886
12875,2010,4,1307.52,United Kingdom,ASSORTED LAQUERED INCENSE HOLDERS,Home & Kitchen,293.76000000000005,58.75200000000001,741.0235
12875,2011,1,49.470000000000006,United Kingdom,ASSORTED LAQUERED INCENSE HOLDERS,Home & Kitchen,49.470000000000006,9.894000000000002,96.6899
12876,2011,2,2053.02,Belgium,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,726.43,145.286,2066.3451999999997
12877,2010,9,1556.43,United Kingdom,PAPER POCKET TRAVELING FAN ,Stationery & Office,150.06,30.012,393.11129999999997
12877,2011,11,1385.71,United Kingdom,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,100.2,20.040000000000003,251.37199999999999
12878,2011,2,854.99,United Kingdom,BLUE SPOT CERAMIC DRAWER KNOB,Garden & Outdoor,315.18,63.036,858.0083999999999
12879,2011,3,573.22,United Kingdom,CHRISTMAS PUDDING TRINKET POT ,Seasonal & Gifts,140.5,28.1,383.5703
12882,2011,2,1463.04,United Kingdom,DOORMAT KEEP CALM AND COME IN,Home & Kitchen,471.84000000000003,94.36800000000001,1481.7028
12883,2011,4,703.47,United Kingdom,SET 12 VINTAGE DOILY CHALK ,Stationery & Office,291.63,58.326,320.5832
12885,2011,3,1175.22,United Kingdom,SET OF 60 VINTAGE LEAF CAKE CASES ,Stationery & Office,645.35,129.07000000000002,714.9396999999999
12886,2011,2,1378.4,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,775.0,155.0,1329.8918
12888,2011,2,354.12,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,272.76,54.552,326.9264
12890,2011,1,376.72,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,380.46999999999997,76.094,735.5549000000001
12891,2011,3,331.0,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,42.0,8.4,229.3148
12895,2011,2,372.8,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,267.8,53.56,348.0416
12897,2011,2,216.5,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,128.8,25.760000000000005,207.4663
12901,2011,28,17654.54,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,349.8,69.96000000000001,1288.5032999999999
12904,2011,2,496.06,United Kingdom,FRENCH LAVENDER SCENT HEART,Seasonal & Gifts,244.69,48.938,485.44640000000004
12906,2011,5,2919.81,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,1546.8600000000001,309.37200000000007,948.7828999999999
12908,2011,2,750.0,United Kingdom,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,318.0,63.6,744.3430999999999
12909,2011,5,2178.67,United Kingdom,TEATIME ROUND PENCIL SHARPENER ,Stationery & Office,278.65,55.73,883.0654999999999
12910,2011,8,3075.04,United Kingdom,FELTCRAFT CUSHION OWL,Home & Kitchen,720.22,144.044,684.1085
12912,2011,5,1662.3,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,318.06,63.612,652.6781000000001
12913,2010,7,3475.27,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,417.62,83.524,1131.1792999999998
12913,2011,4,2066.01,United Kingdom,ANGEL DECORATION STARS ON DRESS,Seasonal & Gifts,313.8,62.760000000000005,1050.0524
12915,2010,3,811.1,United Kingdom,WRAP PINK FAIRY CAKES ,Seasonal & Gifts,199.65,39.93000000000001,621.5746999999999
12915,2011,1,164.0,United Kingdom,FAIRY CAKES NOTEBOOK A6 SIZE,Stationery & Office,164.0,32.800000000000004,320.5405
12916,2011,4,2944.95,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,847.85,169.57000000000002,1416.6648
12917,2011,1,594.0,United Kingdom,EDWARDIAN PARASOL BLACK,Seasonal & Gifts,594.0,118.80000000000001,1160.9819
12919,2011,6,1335.19,United Kingdom,ZINC FOLKART SLEIGH BELLS,Seasonal & Gifts,206.2,41.24,438.2079
12920,2011,1,162.78,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,164.23,32.846,317.866
12921,2010,35,16890.25,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,322.40000000000003,64.48,1116.2424
12921,2011,35,15899.29,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,481.7,96.34,882.3815999999999
