Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV
12571,2011,2,519.61,France,MINI PAINT SET VINTAGE ,Decorations & Craft,559.7538
12572,2011,2,912.42,Germany,SAVE THE PLANET MUG,Home & Kitchen,982.9113
12573,2010,4,556.87,France,CARD MOTORBIKE SANTA,Seasonal & Gifts,340.6227
12573,2011,1,160.54000000000002,France,"ELEPHANT, BIRTHDAY CARD, ",Seasonal & Gifts,345.8858
12575,2010,2,568.8199999999999,France,PENS ASSORTED FUNNY FACE,Stationery & Office,695.8644
12576,2010,3,746.89,Poland,WHITE CHRISTMAS STAR DECORATION,Seasonal & Gifts,609.1371
12576,2011,5,1315.83,Poland,LARGE CHINESE STYLE SCISSOR,Stationery & Office,566.9951
12577,2009,1,210.55,France,TRADITIONAL WOODEN CATCH CUP GAME ,Home & Kitchen,88.8763
12577,2010,5,975.84,France,FUNKY DIVA PEN,Stationery & Office,477.5165
12577,2011,2,426.76,France,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,459.7304
12578,2010,2,1623.94,Italy,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,1986.6425
12578,2011,2,2402.51,Italy,MINI PAINT SET VINTAGE ,Decorations & Craft,2588.122
12580,2010,1,583.1999999999999,Germany,SLEEPING CAT ERASERS,Stationery & Office,1426.9122
12580,2011,1,379.7,Germany,MINI FUNKY DESIGN TAPES,Stationery & Office,818.0694
12582,2010,2,1469.04,Finland,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1797.146
12582,2011,2,351.36,Finland,BLUE POLKADOT BEAKER ,Seasonal & Gifts,378.5052
12583,2009,1,745.4399999999999,France,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,314.6614
12583,2010,12,5844.62,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1191.6667
12583,2011,14,5903.52,France,MINI PAINT SET VINTAGE ,Decorations & Craft,908.5159
12584,2011,9,2254.15,Italy,SET OF 3 CAKE TINS PANTRY DESIGN ,Home & Kitchen,539.6222
12585,2010,1,1154.85,Germany,BIRTHDAY BANQUET GIFT WRAP,Seasonal & Gifts,2825.5651
12585,2011,1,669.25,Germany,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,1441.9092
12586,2009,1,422.35,Italy,SET 6 FOOTBALL CELEBRATION CANDLES,Seasonal & Gifts,178.2803
12586,2010,2,1443.38,Italy,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,1765.7549
12586,2011,1,196.94000000000003,Italy,TEATIME ROUND PENCIL SHARPENER ,Stationery & Office,424.3102
12588,2010,2,543.88,Finland,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,665.3541
12588,2011,1,174.89999999999998,Finland,LARGE HEART MEASURING SPOONS,Seasonal & Gifts,376.8247
12589,2010,4,2720.23,France,WRAP PINK FAIRY CAKES ,Seasonal & Gifts,1663.8929
12589,2011,2,574.68,France,CERAMIC STRAWBERRY CAKE MONEY BANK,Seasonal & Gifts,619.0784
12591,2010,2,746.1,Italy,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,912.7394
12591,2011,1,368.85,Italy,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,794.6929
12592,2010,2,1322.04,Germany,MINI JIGSAW CIRCUS PARADE ,Toys & Games,1617.314
12592,2011,2,401.6,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,432.6266
12593,2011,3,382.1,France,LUNCH BAG WOODLAND,Seasonal & Gifts,274.4135
12594,2010,5,1681.89,Italy,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,823.0142
12594,2011,9,3208.2200000000003,Italy,SCOTTIE DOGS BABY BIB,Seasonal & Gifts,768.0176
12596,2011,2,450.27,Spain,SMALL CERAMIC TOP STORAGE JAR ,Home & Kitchen,485.0567
12597,2011,4,3195.22,Spain,CHRISTMAS MUSICAL ZINC STAR,Seasonal & Gifts,1721.0374
12598,2010,3,1385.01,France,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,1129.5654
12598,2011,7,2807.08,France,CHARLOTTE BAG APPLES DESIGN,Garden & Outdoor,863.9851
12599,2010,6,1138.14,France,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,464.1135
12599,2011,7,888.58,France,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,273.4941
12600,2009,2,379.89,Germany,FAWN BLUE HOT WATER BOTTLE,Home & Kitchen,80.1786
12600,2010,10,1933.72,Germany,EDWARDIAN PARASOL RED,Seasonal & Gifts,473.1222
12600,2011,8,2072.24,Germany,RED RETROSPOT UMBRELLA,Garden & Outdoor,558.084
12601,2010,1,86.2,Germany,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,210.9051
12601,2011,5,487.06,Germany,JAM MAKING SET PRINTED,Decorations & Craft,209.8756
12604,2011,2,236.18,France,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,254.4267
12605,2010,3,1124.95,Germany,SPACEBOY LUNCH BOX ,Home & Kitchen,917.4696
12609,2009,1,294.6,Germany,BLUE STRIPE CERAMIC DRAWER KNOB,Seasonal & Gifts,124.3551
12609,2010,5,1762.41,Germany,WRAP RED APPLES ,Seasonal & Gifts,862.4158
12609,2011,3,964.85,Germany,BLUE POLKADOT BEAKER ,Seasonal & Gifts,692.928
12610,2011,4,1747.54,Italy,CHRISTMAS GINGHAM STAR,Seasonal & Gifts,941.2753
12613,2009,1,1207.11,Germany,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,509.5392
12613,2010,4,1977.88,Germany,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,1209.817
12613,2011,4,3092.38,Germany,GUMBALL COAT RACK,Home & Kitchen,1665.6448
12615,2010,4,3269.79,France,MAGIC DRAWING SLATE BUNNIES ,Toys & Games,2000.0443
12615,2011,4,2093.19,France,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1127.4523
12616,2010,1,381.8,France,12 PENCIL SMALL TUBE WOODLAND,Stationery & Office,934.1479
12616,2011,2,641.3,France,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,690.8453
12619,2010,1,140.14,Germany,PACK OF 60 DINOSAUR CAKE CASES,Seasonal & Gifts,342.8798
12619,2011,8,2945.56,Germany,SET OF 12 FAIRY CAKE BAKING CASES,Seasonal & Gifts,793.2817
12620,2011,3,1303.41,France,RED POLKADOT BEAKER ,Seasonal & Gifts,936.0722
12621,2010,17,10925.18,Germany,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,1572.3868
12621,2011,18,11172.02,Germany,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,1337.2381
12623,2010,6,3046.74,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,1242.407
12623,2011,1,269.1,Germany,WRAP RED APPLES ,Seasonal & Gifts,579.78
12624,2011,2,569.13,France,BAG 125g SWIRLY MARBLES,Toys & Games,613.0996
12625,2010,2,2265.06,Germany,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,2770.9549
12625,2011,2,2413.82,Germany,PACK 3 BOXES BIRD PANNETONE ,Home & Kitchen,2600.3058
12626,2011,9,5954.48,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,1425.4463
12627,2011,6,4082.53,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,1465.9788
12628,2011,3,732.46,Germany,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,526.032
12629,2010,2,1198.22,Sweden,12 PENCILS SMALL TUBE SKULL,Stationery & Office,1465.8391
12630,2011,2,1030.88,Finland,CINAMMON SET OF 9 T-LIGHTS,Home & Kitchen,1110.5232
12631,2010,5,2841.07,Finland,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1390.246
12631,2011,1,480.5,Finland,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,1035.2445
12632,2010,2,714.88,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,874.5465
12633,2010,3,3226.18,Germany,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,2631.1588
12633,2011,4,1929.98,Germany,COLOURING PENCILS BROWN TUBE,Stationery & Office,1039.5427
12635,2010,2,1115.23,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,1364.3135
12635,2011,2,1509.18,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,1625.7755
12637,2010,4,2280.91,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1395.1725
12637,2011,8,5804.9,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1563.3431
12638,2010,1,169.8,Sweden,ENVELOPE 50 BLOSSOM IMAGES,Stationery & Office,415.4487
12638,2011,1,511.69,Sweden,HYACINTH BULB T-LIGHT CANDLES,Home & Kitchen,1102.4438
12639,2010,2,706.27,Sweden,MINI PAINT SET VINTAGE ,Decorations & Craft,864.0134
12639,2011,1,366.1,Sweden,SET/10 BLUE POLKADOT PARTY CANDLES,Seasonal & Gifts,788.768
12640,2011,3,994.58,France,BOX OF 6 MINI 50'S CRACKERS,Home & Kitchen,714.2793
12642,2011,3,905.26,Germany,6 RIBBONS RUSTIC CHARM,Seasonal & Gifts,650.132
12643,2010,5,4762.18,France,PACK OF 72 SKULL CAKE CASES,Seasonal & Gifts,2330.3199
12643,2011,6,3041.64,France,MINI WOODEN HAPPY BIRTHDAY GARLAND,Seasonal & Gifts,1092.2099
12644,2010,3,1422.58,Germany,12 PENCILS SMALL TUBE RED RETROSPOT,Stationery & Office,1160.2061
12644,2011,1,477.91,Germany,RED RETROSPOT TISSUE BOX,Home & Kitchen,1029.6643
12645,2010,4,1584.12,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,968.9644
12645,2011,4,1631.18,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,878.6005
12646,2011,2,1346.97,USA,SET 12 COLOURING PENCILS DOILY,Stationery & Office,1451.0336
12647,2010,27,11958.33,Germany,BLACK RETRODISC LAMPSHADE,Home & Kitchen,1083.6437
12647,2011,8,2151.22,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,Home & Kitchen,579.3545
12648,2010,3,738.95,Germany,BEADED LOVE HEART JEWELLERY SET,Seasonal & Gifts,602.6617
12648,2011,1,300.05,Germany,BLUE POLKADOT PLATE ,Home & Kitchen,646.4622
12649,2010,5,1527.14,Germany,MINI HIGHLIGHTER PENS,Home & Kitchen,747.289
12649,2011,3,569.51,Germany,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,409.006
12651,2010,3,263.75,France,6 RIBBONS ELEGANT CHRISTMAS ,Seasonal & Gifts,215.1053
12651,2011,1,114.0,France,CUTE CATS TAPE,Stationery & Office,245.6147
12652,2010,1,97.05,Germany,RED RETROSPOT SUGAR JAM BOWL,Seasonal & Gifts,237.4517
12652,2011,1,793.98,France,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,1710.6419
12653,2010,1,1950.98,Israel,LOVEBIRD HANGING DECORATION WHITE ,Seasonal & Gifts,4773.452
12653,2011,2,2209.85,Israel,DOILEY STORAGE TIN,Home & Kitchen,2380.5775
12654,2011,5,529.98,Germany,PLASTERS IN TIN CIRCUS PARADE ,Home & Kitchen,228.37
12656,2010,3,2104.66,France,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,1716.4866
12656,2011,5,3619.17,France,RED RETROSPOT PICNIC BAG,Garden & Outdoor,1559.5112
12657,2011,4,1427.18,France,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,768.7202
12662,2010,10,2830.24,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,692.4733
12662,2011,10,3300.3,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,711.0546
12663,2010,2,185.4,Germany,PACK OF 60 SPACEBOY CAKE CASES,Seasonal & Gifts,226.8086
12664,2009,1,469.08,Finland,PINK 3 PIECE MINI DOTS CUTLERY SET,Stationery & Office,198.0057
12664,2010,1,559.08,Finland,PINK 3 PIECE MINI DOTS CUTLERY SET,Stationery & Office,1367.8979
12664,2011,9,4391.88,Finland,CHILDRENS CUTLERY POLKADOT PINK,Stationery & Office,1051.3747
12665,2010,2,214.6,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,262.5303
12665,2011,1,45.0,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,96.9532
12668,2010,6,7126.75,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,2906.1634
12668,2011,3,2779.28,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,1996.0003
12669,2011,2,1427.73,France,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,1538.0329
12670,2010,2,692.24,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,846.8499
12670,2011,5,2744.05,France,RABBIT NIGHT LIGHT,Home & Kitchen,1182.4194
12672,2010,1,181.15,France,RED POLKA DOT TISSUE BOX,Home & Kitchen,443.2187
12672,2011,1,225.9,France,PINK BABY BUNTING,Seasonal & Gifts,486.7049
12673,2010,1,565.5,Germany,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1383.6057
12673,2011,2,574.52,Germany,RECYCLED PENCIL WITH RABBIT ERASER,Stationery & Office,618.906
12674,2011,4,1844.6,France,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,993.5546
12675,2010,2,873.25,Italy,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,1068.288
12676,2010,4,1241.7,Sweden,MAGIC DRAWING SLATE SPACEBOY ,Toys & Games,759.5151
12676,2011,6,1091.39,Sweden,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,391.9026
12677,2010,2,359.1,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,439.304
12678,2010,7,16317.0,France,GUMBALL COAT RACK,Home & Kitchen,5703.2448
12678,2011,8,16278.18,France,RABBIT NIGHT LIGHT,Home & Kitchen,4383.948
12679,2011,4,951.02,France,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,512.2467
12680,2011,4,790.81,France,CARAVAN SQUARE TISSUE BOX,Home & Kitchen,425.953
12681,2009,1,942.54,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,397.8602
12681,2010,23,15584.79,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1657.8792
12681,2011,20,10409.43,France,RABBIT NIGHT LIGHT,Home & Kitchen,1121.3637
12682,2009,3,964.95,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,135.7733
12682,2010,19,9700.74,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1249.1973
12682,2011,29,10070.53,France,RABBIT NIGHT LIGHT,Home & Kitchen,748.1762
12683,2009,2,1107.36,France,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,233.7166
12683,2010,6,2680.85,France,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,1093.2034
12683,2011,12,6657.49,France,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,1195.3051
12684,2011,6,2073.63,France,MINI PAINT SET VINTAGE ,Decorations & Craft,744.6112
12685,2011,6,2575.08,France,WRAP  VINTAGE DOILY ,Seasonal & Gifts,924.6748
12689,2011,2,1139.61,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1227.6534
12691,2010,2,278.6,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,340.8245
12691,2011,4,765.8,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,412.4819
12693,2010,3,703.11,Germany,PACK OF 12 WOODLAND TISSUES ,Seasonal & Gifts,573.4318
12693,2011,4,711.91,Germany,JAM MAKING SET PRINTED,Decorations & Craft,383.4552
12694,2010,1,901.68,France,SET OF 9 BLACK SKULL BALLOONS,Toys & Games,2206.1355
12694,2011,2,761.67,France,MINI PAINT SET VINTAGE ,Decorations & Craft,820.5147
12695,2010,3,789.02,France,KINGS CHOICE GIANT TUBE MATCHES,Home & Kitchen,643.497
12695,2011,4,582.1,France,EMPIRE TISSUE BOX,Home & Kitchen,313.5358
12696,2010,2,731.91,Finland,20 DOLLY PEGS RETROSPOT,Garden & Outdoor,895.3801
12697,2011,3,757.59,Sweden,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,544.0797
12700,2011,4,4525.99,France,10 COLOUR SPACEBOY PEN,Stationery & Office,2437.8284
12701,2010,4,1522.7,Germany,MINI JIGSAW CIRCUS PARADE ,Toys & Games,931.3954
12701,2011,2,725.71,Germany,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,781.7766
12703,2010,3,632.98,Germany,SLEEPING CAT ERASERS,Stationery & Office,516.2361
12703,2011,1,265.55,Germany,HAND WARMER OWL DESIGN,Garden & Outdoor,572.1315
12704,2011,8,1740.84,Finland,RABBIT NIGHT LIGHT,Home & Kitchen,468.8332
12705,2010,6,5427.81,Germany,HAND WARMER BABUSHKA DESIGN,Garden & Outdoor,2213.3654
12705,2011,7,5686.29,Germany,GUMBALL COAT RACK,Home & Kitchen,1750.171
12708,2009,1,187.47,Germany,FELT TOADSTOOL  SMALL,Decorations & Craft,79.1339
12708,2010,8,2107.72,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,644.6184
12708,2011,9,2264.47,Germany,JAM JAR WITH PINK LID,Home & Kitchen,542.0928
12709,2009,1,1196.6799999999998,Germany,RETRO SPOT PADDED SEAT CUSHION,Home & Kitchen,505.1365
12709,2010,18,20079.67,Germany,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,2729.3787
12709,2011,13,8210.83,Germany,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,1360.7967
12710,2011,3,1023.02,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,734.7041
12711,2010,2,1213.05,Germany,PACK OF 60 MUSHROOM CAKE CASES,Seasonal & Gifts,1483.9814
12712,2009,1,297.8,Germany,PINK SPOTS  WRAP ,Seasonal & Gifts,125.7058
12712,2010,9,2175.73,Germany,JACOBS LADDER SMALL,Seasonal & Gifts,591.483
12712,2011,11,3511.5,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,687.78
12714,2009,1,556.65,France,VINTAGE CARAVAN GIFT WRAP,Seasonal & Gifts,234.9703
12714,2010,6,7964.2,France,PACK OF 12 SKULL TISSUES,Seasonal & Gifts,3247.6608
12714,2011,5,4294.86,France,POLKADOT PEN,Stationery & Office,1850.6681
12716,2011,2,963.49,France,SET OF 9 BLACK SKULL BALLOONS,Toys & Games,1037.9269
12717,2010,1,227.93,Greece,MINI WOODEN HAPPY BIRTHDAY GARLAND,Seasonal & Gifts,557.6751
12717,2011,2,830.98,Greece,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,895.1795
12719,2011,2,572.95,France,SET 12 COLOUR PENCILS DOLLY GIRL ,Stationery & Office,617.2147
12720,2010,6,2320.68,Germany,PACK OF 12 PINK SPOT TISSUES ,Stationery & Office,946.3325
12720,2011,23,4584.6,Germany,PACK OF 12 PINK POLKADOT TISSUES,Stationery & Office,429.4603
12721,2010,3,1517.55,France,FAIRY TALE COTTAGE NIGHTLIGHT,Home & Kitchen,1237.6604
12721,2011,5,2117.53,France,RED RETROSPOT WRAP ,Seasonal & Gifts,912.4501
12722,2011,4,979.63,France,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,527.6569
12723,2011,5,707.07,France,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,304.6786
12724,2010,3,1160.11,France,HAIRCLIPS FORTIES FABRIC ASSORTED,Decorations & Craft,946.1448
12724,2011,4,923.41,France,RABBIT NIGHT LIGHT,Home & Kitchen,497.3752
12725,2010,3,1906.76,Italy,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1555.0865
12726,2010,5,1431.78,France,FELT FARM ANIMAL WHITE BUNNY ,Seasonal & Gifts,700.6256
12726,2011,6,2258.82,France,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,811.1103
12727,2010,3,1464.8300000000002,France,PAPER BUNTING RETRO SPOTS,Home & Kitchen,1194.6639
12727,2011,7,3440.7,France,PLACE SETTING WHITE HEART,Seasonal & Gifts,1059.0058
12728,2010,1,197.84,France,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,484.054
12728,2011,4,728.33,France,FUNKY DIVA PEN,Stationery & Office,392.2995
12731,2010,6,7807.7,France,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,3183.8426
12731,2011,11,17824.01,France,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,3491.0997
12733,2010,3,2040.07,USA,PARTY CONES CANDY ASSORTED,Seasonal & Gifts,1663.8092
12733,2011,1,383.95,USA,PARTY CONES CANDY TREE DECORATION,Seasonal & Gifts,827.2261
12734,2010,3,603.65,France,TEA TIME KITCHEN APRON,Home & Kitchen,492.3158
12735,2011,2,689.5699999999999,France,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,742.8445
12739,2010,1,1445.69,United Arab Emirates,GINGHAM ROSE WRAP,Seasonal & Gifts,3537.1617
12739,2011,1,975.54,United Arab Emirates,BLUE PAISLEY TISSUE BOX,Home & Kitchen,2101.8156
12743,2011,2,540.13,Unspecified,TEA PARTY  WRAPPING PAPER ,Seasonal & Gifts,581.8591
12744,2010,4,4037.77,Singapore,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,2469.7974
12744,2011,4,9120.39,Singapore,CHRISTMAS TREE PAINTED ZINC ,Seasonal & Gifts,4912.5044
12745,2010,2,723.85,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,885.5199
12747,2009,3,1032.0,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,145.2076
12747,2010,14,4376.74,United Kingdom,WOOD BLACK BOARD ANT WHITE FINISH,Seasonal & Gifts,764.8961
12747,2011,9,3489.74,United Kingdom,WOOD BLACK BOARD ANT WHITE FINISH,Seasonal & Gifts,835.4108
12748,2009,7,1831.21,United Kingdom,AFGHAN SLIPPER SOCK PAIR,Seasonal & Gifts,110.4259
12748,2010,144,19834.57,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,337.0079
12748,2011,171,27508.01,United Kingdom,VICTORIAN  METAL POSTCARD SPRING,Seasonal & Gifts,346.5874
12749,2010,4,2806.48,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1716.6498
12749,2011,5,4040.88,United Kingdom,WRAP VINTAGE LEAF DESIGN,Seasonal & Gifts,1741.2274
12753,2010,1,3590.59,Japan,CHARLOTTE BAG DOLLY GIRL DESIGN,Garden & Outdoor,8785.0767
12753,2011,5,17838.8,Japan,BASKET OF TOADSTOOLS,Home & Kitchen,7686.7926
12754,2011,3,3010.74,Japan,MAGIC DRAWING SLATE BAKE A CAKE ,Toys & Games,2162.2282
12755,2010,10,5218.709999999999,Japan,ROUND SNACK BOXES SET OF 4 FRUITS ,Home & Kitchen,1276.8589
12755,2011,1,17.549999999999997,Japan,DELUXE SEWING KIT ,Decorations & Craft,37.8117
12757,2011,9,4176.75,Portugal,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,999.8745
12758,2009,1,2454.68,Portugal,"CHARLOTTE BAG , PINK/WHITE SPOTS",Stationery & Office,1036.1572
12758,2010,4,4656.97,Portugal,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,2848.5457
12758,2011,2,2791.59,Portugal,MINI PAINT SET VINTAGE ,Decorations & Craft,3007.2613
12759,2009,1,454.26,Netherlands,PLACE SETTING WHITE HEART,Seasonal & Gifts,191.7499
12759,2010,4,2753.04,Netherlands,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,1683.9619
12759,2011,3,1411.44,Netherlands,SPACEBOY GIFT WRAP,Seasonal & Gifts,1013.6562
12762,2011,2,1702.52,Portugal,FRIDGE MAGNETS LA VIE EN ROSE,Seasonal & Gifts,1834.0525
12763,2010,1,320.08,Japan,SET OF 72 PINK HEART PAPER DOILIES,Seasonal & Gifts,783.138
12763,2011,1,174.0,Japan,SET OF 72 PINK HEART PAPER DOILIES,Seasonal & Gifts,374.8856
12765,2010,6,1299.58,Netherlands,PLASTERS IN TIN CIRCUS PARADE ,Home & Kitchen,529.9459
12766,2010,3,2658.65,Portugal,OFFICE MUG WARMER POLKADOT,Home & Kitchen,2168.3015
12766,2011,6,5476.34,Portugal,POLKADOT PEN,Stationery & Office,1966.4761
12770,2010,1,1895.0,Japan,PARTY INVITES DINOSAURS,Seasonal & Gifts,4636.486
12770,2011,1,1351.45,Japan,JAZZ HEARTS PURSE NOTEBOOK,Seasonal & Gifts,2911.7194
12775,2010,2,270.08,Netherlands,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,330.4016
12775,2011,5,1281.04,Netherlands,FOLKART ZINC HEART CHRISTMAS DEC,Seasonal & Gifts,552.004
12778,2010,3,848.45,Netherlands,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,691.9661
12778,2011,6,693.23,Netherlands,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,248.929
12779,2009,1,371.82,Poland,BIG DOUGHNUT FRIDGE MAGNETS,Seasonal & Gifts,156.9508
12779,2010,6,2369.09,Poland,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,966.0731
12779,2011,7,3733.2,Poland,CERAMIC CAKE DESIGN SPOTTED MUG,Home & Kitchen,1149.0337
12781,2011,2,786.74,Czech Republic,WOODEN STAR CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,847.5216
12782,2010,7,2302.82,Portugal,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,804.8996
12782,2011,4,1559.42,Portugal,RED RETROSPOT WRAP ,Seasonal & Gifts,839.9485
12783,2011,4,1295.87,Portugal,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,697.9929
12784,2010,1,1034.33,Portugal,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,2530.6895
12784,2011,1,476.82,Portugal,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,1027.3159
12785,2009,1,310.9,Portugal,ASS DES PHONE SPONGE CRAFT STICKER,Decorations & Craft,131.2355
12785,2010,2,593.5,Portugal,COSMETIC BAG VINTAGE ROSE PAISLEY,Stationery & Office,726.0566
12787,2010,1,380.52,Netherlands,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,931.0162
12787,2011,3,418.66,Netherlands,JUMBO BAG ALPHABET,Seasonal & Gifts,300.6697
12788,2010,4,384.9,Netherlands,LUNCH BOX WITH CUTLERY RETROSPOT ,Home & Kitchen,235.4332
12789,2010,2,148.5,Netherlands,GIRLY PINK TOOL SET,Stationery & Office,181.6671
12789,2011,1,76.85,Netherlands,FAUX FUR CHOCOLATE THROW,Home & Kitchen,165.5745
12790,2010,1,251.93,Netherlands,MAGIC DRAWING SLATE DOLLY GIRL ,Toys & Games,616.3957
12790,2011,1,294.92,Netherlands,MINI JIGSAW CIRCUS PARADE ,Toys & Games,635.4096
12791,2010,5,656.83,Netherlands,HAND WARMER BIRD DESIGN,Garden & Outdoor,321.4125
12792,2010,1,370.47,Portugal,PICTURE DOMINOES,Home & Kitchen,906.4269
12792,2011,1,344.54,Portugal,WRAP DOLLY GIRL,Seasonal & Gifts,742.3166
12793,2010,2,387.85,Portugal,RED HEART LUGGAGE TAG,Seasonal & Gifts,474.4752
12793,2011,1,357.68,Portugal,LUNCH BAG SUKI  DESIGN ,Garden & Outdoor,770.6269
