Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV,Predicted_Purchases,Predicted_Monetary_Value,Customer_State,Cluster_Label
12510,2009,1,323.88,Spain,JACOBS LADDER SMALL,Seasonal & Gifts,136.7146,0.0,0.0,Active,0
12510,2010,4,1900.58,Spain,JACOBS LADDER SMALL,Seasonal & Gifts,1162.5346,3.8317,505.5498,Active,2
12510,2011,2,814.5699999999999,Spain,BLACK RECORD COVER FRAME,Home & Kitchen,877.5017,1.8238,497.0235,Active,2
12512,2011,2,132.18,Israel,WRAP ENGLISH ROSE ,Seasonal & Gifts,142.3919,4.6616,84.4125,Active,0
12514,2010,1,580.08,Italy,COLOURING PENCILS BROWN TUBE,Stationery & Office,1419.2785,0.0,0.0,Inactive,1
12514,2011,1,1017.68,Italy,BIG DOUGHNUT FRIDGE MAGNETS,Seasonal & Gifts,2192.6069,0.0,0.0,Inactive,1
12516,2010,2,1102.56,Germany,PACK OF 60 MUSHROOM CAKE CASES,Seasonal & Gifts,1348.8137,2.4123,671.1583,Active,2
12516,2011,2,1186.06,Germany,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,1277.6921,2.9785,721.6471,Active,0
12517,2011,4,2301.6,Germany,RED RETROSPOT CUP,Home & Kitchen,1239.708,6.1998,611.9431,Active,2
12518,2011,5,1840.89,Germany,WRAP DOLLY GIRL,Seasonal & Gifts,793.245,11.2535,385.7999,Active,0
12519,2010,1,349.7,Germany,PACK OF 12 RED SPOTTY TISSUES ,Garden & Outdoor,855.6091,0.0,0.0,Active,0
12519,2011,1,276.84,Germany,12 PENCILS SMALL TUBE RED RETROSPOT,Stationery & Office,596.4559,0.0,0.0,Active,0
12520,2011,5,2346.26,Germany,"FEATHER PEN,HOT PINK",Stationery & Office,1011.0105,5.6295,491.4453,Active,2
12522,2011,2,156.72,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,168.8278,6.2932,99.2507,Active,0
12523,2009,1,74.56,France,WHITE CHRISTMAS HEART DECORATION,Seasonal & Gifts,31.4729,0.0,0.0,Active,0
12523,2010,11,2236.02,France,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,497.3506,10.8088,207.2326,Active,2
12523,2011,11,1699.77,France,WRAP  VINTAGE DOILY ,Seasonal & Gifts,332.9254,10.437,157.6239,Active,2
12524,2010,9,5848.39,Germany,PACK OF 12 WOODLAND TISSUES ,Seasonal & Gifts,1589.9137,8.857,664.6654,Active,2
12524,2011,8,3945.72,Germany,PACK OF 12 RED APPLE TISSUES,Seasonal & Gifts,1062.6391,7.654,506.2633,Active,2
12525,2010,3,883.73,France,RED SPOTS  WRAP ,Seasonal & Gifts,720.7392,3.0569,324.517,Active,1
12526,2011,3,1172.66,Germany,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,842.1713,7.7085,429.9514,Active,0
12527,2010,2,386.8,Germany,SET/10 BLUE SPOTTY PARTY CANDLES,Seasonal & Gifts,473.1907,2.0925,238.3699,Active,1
12527,2011,3,330.71000000000004,Germany,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,237.5066,3.0427,122.7125,Active,2
12528,2011,6,1645.48,Germany,WRAP PINK FAIRY CAKES ,Seasonal & Gifts,590.8686,6.146,284.8497,Active,2
12530,2010,5,1880.98,Germany,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,920.4367,5.4024,394.1805,Active,2
12530,2011,4,1500.28,Germany,STAR DECORATION PAINTED ZINC ,Seasonal & Gifts,808.094,3.9113,399.3475,Active,2
12531,2010,1,1645.98,Germany,RED SPOTS  WRAP ,Seasonal & Gifts,4027.2101,0.0,0.0,Inactive,1
12531,2011,1,125.22,Germany,POCKET MIRROR WOODLAND,Home & Kitchen,269.7884,0.0,0.0,Active,0
12533,2009,1,821.92,Germany,RED SPOTS  WRAP ,Seasonal & Gifts,346.9447,0.0,0.0,Active,0
12533,2010,1,401.97,Germany,WRAP GREEN RUSSIAN FOLKART ,Seasonal & Gifts,983.4978,0.0,0.0,Inactive,1
12535,2011,2,716.35,France,CLOTHES PEGS RETROSPOT PACK 24 ,Home & Kitchen,771.6934,2.8147,437.6342,Active,0
12538,2010,1,276.5,Spain,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,676.511,0.0,0.0,Active,0
12538,2011,1,363.95,Spain,LIPSTICK PEN FUSCHIA,Stationery & Office,784.1358,0.0,0.0,Active,0
12539,2009,2,5149.06,Spain,CANDLE PLATE LACE WHITE,Home & Kitchen,1086.7477,12.7039,3117.898,Active,0
12539,2010,1,469.34,Spain,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,1148.3316,0.0,0.0,Active,0
12539,2011,4,5568.35,Spain,JAM MAKING SET PRINTED,Decorations & Craft,2999.2735,3.9745,1478.6338,Active,2
12540,2009,1,328.6,Spain,ANTIQUE LILY FAIRY LIGHTS,Home & Kitchen,138.707,0.0,0.0,Active,0
12540,2010,15,8082.66,Spain,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1318.3866,13.5746,545.8576,Active,2
12540,2011,16,10839.23,Spain,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1459.5803,14.9815,685.6106,Active,2
12541,2011,3,841.18,Spain,SET/20 RED RETROSPOT PAPER NAPKINS ,Stationery & Office,604.1116,3.5003,308.9898,Active,2
12542,2010,2,481.88,Spain,SMALL FOLKART STAR CHRISTMAS DEC,Seasonal & Gifts,589.5066,1.9949,295.8606,Active,0
12545,2011,2,832.39,Spain,PINK PAISLEY SQUARE TISSUE BOX ,Home & Kitchen,896.6984,2.3552,507.7985,Active,2
12546,2011,2,1021.5,Spain,HANGING WOOD AND FELT FLOWER,Decorations & Craft,1100.4186,5.115,622.1449,Active,0
12547,2010,1,147.78,Spain,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,361.5725,0.0,0.0,Active,1
12547,2011,2,151.79999999999998,Spain,PARTY CONES CANDY ASSORTED,Seasonal & Gifts,163.5277,1.5544,96.2758,Inactive,1
12549,2010,5,1570.68,USA,TOAST ITS - I LOVE YOU ,Seasonal & Gifts,768.5948,2.9167,329.3137,Inactive,1
12553,2010,2,826.47,France,SET OF 9 BLACK SKULL BALLOONS,Toys & Games,1011.0598,5.5048,504.2189,Active,0
12553,2011,10,3278.28,France,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,706.3104,9.5813,334.6768,Active,2
12556,2011,2,599.56,Spain,CARD MOTORBIKE SANTA,Seasonal & Gifts,645.8805,3.5421,367.0165,Active,0
12557,2009,1,1952.64,Spain,BLUE 3 PIECE MINI DOTS CUTLERY SET,Seasonal & Gifts,824.2386,0.0,0.0,Active,0
12557,2010,3,4772.54,Spain,BLUE 3 PIECE MINI DOTS CUTLERY SET,Seasonal & Gifts,3892.3158,4.6452,1743.5964,Active,2
12557,2011,4,11370.96,Spain,CHILDRENS CUTLERY POLKADOT PINK,Stationery & Office,6124.7261,3.9885,3018.1052,Active,2
12559,2011,2,525.71,Germany,CHILDREN'S APRON DOLLY GIRL ,Home & Kitchen,566.3251,0.3915,322.3626,Inactive,1
12560,2011,2,1918.01,Germany,POLKADOT PEN,Stationery & Office,2066.1907,3.9044,1164.2249,Active,0
12562,2010,2,1041.18,France,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,1273.7247,5.1067,634.0446,Active,0
12562,2011,7,3385.74,France,RABBIT NIGHT LIGHT,Home & Kitchen,1042.0896,10.1994,498.6813,Active,2
12567,2010,7,3858.58,France,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1348.6809,7.0508,568.2364,Active,2
12567,2011,8,6882.9,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1853.664,8.1497,882.7191,Active,2
12569,2011,32,3152.69,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,212.2663,37.3167,99.1952,Active,2
12571,2011,2,519.61,France,MINI PAINT SET VINTAGE ,Decorations & Craft,559.7538,4.1228,318.6742,Active,0
12572,2011,2,912.42,Germany,SAVE THE PLANET MUG,Home & Kitchen,982.9113,6.9237,556.1891,Active,0
12573,2010,4,556.87,France,CARD MOTORBIKE SANTA,Seasonal & Gifts,340.6227,8.797,149.0545,Active,0
12573,2011,1,160.54000000000002,France,"ELEPHANT, BIRTHDAY CARD, ",Seasonal & Gifts,345.8858,0.0,0.0,Inactive,1
12575,2010,2,568.8199999999999,France,PENS ASSORTED FUNNY FACE,Stationery & Office,695.8644,2.7474,348.4294,Active,0
12576,2010,3,746.89,Poland,WHITE CHRISTMAS STAR DECORATION,Seasonal & Gifts,609.1371,4.9724,274.5821,Active,0
12576,2011,5,1315.83,Poland,LARGE CHINESE STYLE SCISSOR,Stationery & Office,566.9951,5.2629,276.0384,Active,2
12577,2009,1,210.55,France,TRADITIONAL WOODEN CATCH CUP GAME ,Home & Kitchen,88.8763,0.0,0.0,Active,0
12577,2010,5,975.84,France,FUNKY DIVA PEN,Stationery & Office,477.5165,15.9206,204.965,Active,0
12577,2011,2,426.76,France,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,459.7304,7.2516,262.532,Active,0
12578,2010,2,1623.94,Italy,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,1986.6425,4.8824,986.4138,Active,0
12578,2011,2,2402.51,Italy,MINI PAINT SET VINTAGE ,Decorations & Craft,2588.122,2.0432,1457.1806,Active,2
12580,2010,1,583.1999999999999,Germany,SLEEPING CAT ERASERS,Stationery & Office,1426.9122,0.0,0.0,Inactive,1
12580,2011,1,379.7,Germany,MINI FUNKY DESIGN TAPES,Stationery & Office,818.0694,0.0,0.0,Inactive,1
12582,2010,2,1469.04,Finland,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1797.146,2.6071,892.7526,Active,0
12582,2011,2,351.36,Finland,BLUE POLKADOT BEAKER ,Seasonal & Gifts,378.5052,1.095,216.9409,Inactive,1
12583,2009,1,745.4399999999999,France,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,314.6614,0.0,0.0,Active,0
12583,2010,12,5844.62,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1191.6667,12.2732,495.1808,Active,2
12583,2011,14,5903.52,France,MINI PAINT SET VINTAGE ,Decorations & Craft,908.5159,13.0509,427.6594,Active,2
12584,2011,9,2254.15,Italy,SET OF 3 CAKE TINS PANTRY DESIGN ,Home & Kitchen,539.6222,9.9214,256.474,Active,2
12585,2010,1,1154.85,Germany,BIRTHDAY BANQUET GIFT WRAP,Seasonal & Gifts,2825.5651,0.0,0.0,Active,0
12585,2011,1,669.25,Germany,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,1441.9092,0.0,0.0,Inactive,1
12586,2009,1,422.35,Italy,SET 6 FOOTBALL CELEBRATION CANDLES,Seasonal & Gifts,178.2803,0.0,0.0,Active,0
12586,2010,2,1443.38,Italy,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,1765.7549,6.0769,877.2371,Active,0
12586,2011,1,196.94000000000003,Italy,TEATIME ROUND PENCIL SHARPENER ,Stationery & Office,424.3102,0.0,0.0,Active,0
12588,2010,2,543.88,Finland,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,665.3541,2.5208,333.3492,Active,2
12588,2011,1,174.89999999999998,Finland,LARGE HEART MEASURING SPOONS,Seasonal & Gifts,376.8247,0.0,0.0,Active,0
12589,2010,4,2720.23,France,WRAP PINK FAIRY CAKES ,Seasonal & Gifts,1663.8929,3.8769,723.0084,Active,2
12589,2011,2,574.68,France,CERAMIC STRAWBERRY CAKE MONEY BANK,Seasonal & Gifts,619.0784,3.7643,351.9726,Active,0
12591,2010,2,746.1,Italy,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,912.7394,5.9721,455.6227,Active,0
12591,2011,1,368.85,Italy,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,794.6929,0.0,0.0,Inactive,1
12592,2010,2,1322.04,Germany,MINI JIGSAW CIRCUS PARADE ,Toys & Games,1617.314,1.2936,803.8682,Active,1
12592,2011,2,401.6,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,432.6266,2.6197,247.3188,Active,0
12593,2011,3,382.1,France,LUNCH BAG WOODLAND,Seasonal & Gifts,274.4135,3.9559,141.4654,Active,0
12594,2010,5,1681.89,Italy,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,823.0142,5.403,352.5616,Active,2
12594,2011,9,3208.2200000000003,Italy,SCOTTIE DOGS BABY BIB,Seasonal & Gifts,768.0176,8.7687,364.8261,Active,2
12596,2011,2,450.27,Spain,SMALL CERAMIC TOP STORAGE JAR ,Home & Kitchen,485.0567,2.5521,276.7474,Active,2
12597,2011,4,3195.22,Spain,CHRISTMAS MUSICAL ZINC STAR,Seasonal & Gifts,1721.0374,4.7634,849.0264,Active,2
12598,2010,3,1385.01,France,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,1129.5654,3.1944,507.4408,Active,2
12598,2011,7,2807.08,France,CHARLOTTE BAG APPLES DESIGN,Garden & Outdoor,863.9851,7.6839,413.5601,Active,2
12599,2010,6,1138.14,France,INFLATABLE POLITICAL GLOBE ,Seasonal & Gifts,464.1135,7.9216,197.2609,Active,2
12599,2011,7,888.58,France,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,273.4941,7.265,131.3477,Active,2
12600,2009,2,379.89,Germany,FAWN BLUE HOT WATER BOTTLE,Home & Kitchen,80.1786,9.8419,234.1917,Active,0
12600,2010,10,1933.72,Germany,EDWARDIAN PARASOL RED,Seasonal & Gifts,473.1222,9.2084,197.5843,Active,2
12600,2011,8,2072.24,Germany,RED RETROSPOT UMBRELLA,Garden & Outdoor,558.084,8.1203,266.1409,Active,2
12601,2010,1,86.2,Germany,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,210.9051,0.0,0.0,Active,0
12601,2011,5,487.06,Germany,JAM MAKING SET PRINTED,Decorations & Craft,209.8756,3.8344,102.7877,Inactive,1
12604,2011,2,236.18,France,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,254.4267,2.3302,147.2967,Active,2
12605,2010,3,1124.95,Germany,SPACEBOY LUNCH BOX ,Home & Kitchen,917.4696,6.9699,412.5413,Active,0
12609,2009,1,294.6,Germany,BLUE STRIPE CERAMIC DRAWER KNOB,Seasonal & Gifts,124.3551,0.0,0.0,Active,0
12609,2010,5,1762.41,Germany,WRAP RED APPLES ,Seasonal & Gifts,862.4158,5.88,369.394,Active,2
12609,2011,3,964.85,Germany,BLUE POLKADOT BEAKER ,Seasonal & Gifts,692.928,3.1114,354.1187,Active,2
12610,2011,4,1747.54,Italy,CHRISTMAS GINGHAM STAR,Seasonal & Gifts,941.2753,8.2912,464.9472,Active,0
12613,2009,1,1207.11,Germany,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,509.5392,0.0,0.0,Active,0
12613,2010,4,1977.88,Germany,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,1209.817,4.8725,526.058,Active,2
12613,2011,4,3092.38,Germany,GUMBALL COAT RACK,Home & Kitchen,1665.6448,4.7926,821.7423,Active,2
12615,2010,4,3269.79,France,MAGIC DRAWING SLATE BUNNIES ,Toys & Games,2000.0443,4.5236,868.8104,Active,2
12615,2011,4,2093.19,France,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1127.4523,6.8414,556.6505,Active,2
12616,2010,1,381.8,France,12 PENCIL SMALL TUBE WOODLAND,Stationery & Office,934.1479,0.0,0.0,Active,0
12616,2011,2,641.3,France,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,690.8453,2.0886,392.2548,Active,2
12619,2010,1,140.14,Germany,PACK OF 60 DINOSAUR CAKE CASES,Seasonal & Gifts,342.8798,0.0,0.0,Inactive,1
12619,2011,8,2945.56,Germany,SET OF 12 FAIRY CAKE BAKING CASES,Seasonal & Gifts,793.2817,9.5998,378.0736,Active,2
12620,2011,3,1303.41,France,RED POLKADOT BEAKER ,Seasonal & Gifts,936.0722,4.5003,477.6638,Active,2
12621,2010,17,10925.18,Germany,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,1572.3868,16.5545,649.9202,Active,2
12621,2011,18,11172.02,Germany,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,1337.2381,18.4321,627.2727,Active,2
12623,2010,6,3046.74,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,1242.407,5.5832,526.7673,Active,2
12623,2011,1,269.1,Germany,WRAP RED APPLES ,Seasonal & Gifts,579.78,0.0,0.0,Inactive,1
12624,2011,2,569.13,France,BAG 125g SWIRLY MARBLES,Toys & Games,613.0996,2.7358,348.6168,Active,0
12625,2010,2,2265.06,Germany,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,2770.9549,1.9504,1374.0707,Active,1
12625,2011,2,2413.82,Germany,PACK 3 BOXES BIRD PANNETONE ,Home & Kitchen,2600.3058,1.4726,1464.0193,Inactive,1
12626,2011,9,5954.48,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,1425.4463,8.7053,676.7139,Active,2
12627,2011,6,4082.53,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,1465.9788,11.3588,705.5892,Active,2
12628,2011,3,732.46,Germany,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,526.032,9.4376,269.3164,Active,0
12629,2010,2,1198.22,Sweden,12 PENCILS SMALL TUBE SKULL,Stationery & Office,1465.8391,5.5596,728.9997,Active,0
12630,2011,2,1030.88,Finland,CINAMMON SET OF 9 T-LIGHTS,Home & Kitchen,1110.5232,7.4184,627.8166,Active,0
12631,2010,5,2841.07,Finland,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1390.246,4.6452,594.8831,Active,2
12631,2011,1,480.5,Finland,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,1035.2445,0.0,0.0,Active,0
12632,2010,2,714.88,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,874.5465,1.761,436.7454,Active,1
12633,2010,3,3226.18,Germany,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,2631.1588,5.0258,1179.3086,Active,0
12633,2011,4,1929.98,Germany,COLOURING PENCILS BROWN TUBE,Stationery & Office,1039.5427,4.4451,513.3498,Active,2
12635,2010,2,1115.23,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,1364.3135,4.4626,678.8193,Active,0
12635,2011,2,1509.18,Germany,POPART WOODEN PENCILS ASST,Stationery & Office,1625.7755,3.1175,917.0235,Active,0
12637,2010,4,2280.91,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1395.1725,6.1303,606.4539,Active,2
12637,2011,8,5804.9,France,MINI PAINT SET VINTAGE ,Decorations & Craft,1563.3431,7.7252,744.5527,Active,2
12638,2010,1,169.8,Sweden,ENVELOPE 50 BLOSSOM IMAGES,Stationery & Office,415.4487,0.0,0.0,Inactive,1
12638,2011,1,511.69,Sweden,HYACINTH BULB T-LIGHT CANDLES,Home & Kitchen,1102.4438,0.0,0.0,Active,0
12639,2010,2,706.27,Sweden,MINI PAINT SET VINTAGE ,Decorations & Craft,864.0134,2.2272,431.5393,Active,2
12639,2011,1,366.1,Sweden,SET/10 BLUE POLKADOT PARTY CANDLES,Seasonal & Gifts,788.768,0.0,0.0,Inactive,1
12640,2011,3,994.58,France,BOX OF 6 MINI 50'S CRACKERS,Home & Kitchen,714.2793,8.2038,364.9676,Active,0
12642,2011,3,905.26,Germany,6 RIBBONS RUSTIC CHARM,Seasonal & Gifts,650.132,6.9756,332.3735,Active,0
12643,2010,5,4762.18,France,PACK OF 72 SKULL CAKE CASES,Seasonal & Gifts,2330.3199,5.9701,996.4826,Active,2
12643,2011,6,3041.64,France,MINI WOODEN HAPPY BIRTHDAY GARLAND,Seasonal & Gifts,1092.2099,5.4485,525.8869,Active,2
12644,2010,3,1422.58,Germany,12 PENCILS SMALL TUBE RED RETROSPOT,Stationery & Office,1160.2061,2.9165,521.1505,Active,2
12644,2011,1,477.91,Germany,RED RETROSPOT TISSUE BOX,Home & Kitchen,1029.6643,0.0,0.0,Active,0
12645,2010,4,1584.12,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,Home & Kitchen,968.9644,4.1033,421.5908,Active,2
12645,2011,4,1631.18,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,878.6005,4.1525,434.0761,Active,2
12646,2011,2,1346.97,USA,SET 12 COLOURING PENCILS DOILY,Stationery & Office,1451.0336,7.1611,818.9423,Active,0
12647,2010,27,11958.33,Germany,BLACK RETRODISC LAMPSHADE,Home & Kitchen,1083.6437,24.3533,446.013,Active,2
12647,2011,8,2151.22,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,Home & Kitchen,579.3545,9.182,276.2637,Active,2
12648,2010,3,738.95,Germany,BEADED LOVE HEART JEWELLERY SET,Seasonal & Gifts,602.6617,2.8682,271.6848,Active,2
12648,2011,1,300.05,Germany,BLUE POLKADOT PLATE ,Home & Kitchen,646.4622,0.0,0.0,Active,1
12649,2010,5,1527.14,Germany,MINI HIGHLIGHTER PENS,Home & Kitchen,747.289,4.7566,320.2118,Active,2
12649,2011,3,569.51,Germany,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,409.006,4.0504,209.8538,Active,0
12651,2010,3,263.75,France,6 RIBBONS ELEGANT CHRISTMAS ,Seasonal & Gifts,215.1053,6.6909,98.2779,Active,0
12651,2011,1,114.0,France,CUTE CATS TAPE,Stationery & Office,245.6147,0.0,0.0,Inactive,1
12652,2010,1,97.05,Germany,RED RETROSPOT SUGAR JAM BOWL,Seasonal & Gifts,237.4517,0.0,0.0,Active,0
12652,2011,1,793.98,France,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,1710.6419,0.0,0.0,Inactive,1
12653,2010,1,1950.98,Israel,LOVEBIRD HANGING DECORATION WHITE ,Seasonal & Gifts,4773.452,0.0,0.0,Active,1
12653,2011,2,2209.85,Israel,DOILEY STORAGE TIN,Home & Kitchen,2380.5775,1.8878,1340.6876,Active,1
12654,2011,5,529.98,Germany,PLASTERS IN TIN CIRCUS PARADE ,Home & Kitchen,228.37,5.4352,111.76,Active,2
12656,2010,3,2104.66,France,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,1716.4866,4.2403,770.0508,Active,0
12656,2011,5,3619.17,France,RED RETROSPOT PICNIC BAG,Garden & Outdoor,1559.5112,6.5372,757.5415,Active,2
12657,2011,4,1427.18,France,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,768.7202,11.079,379.9536,Active,0
12662,2010,10,2830.24,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,692.4733,11.3767,288.9942,Active,2
12662,2011,10,3300.3,Germany,WOODLAND CHARLOTTE BAG,Seasonal & Gifts,711.0546,10.1292,336.922,Active,2
12663,2010,2,185.4,Germany,PACK OF 60 SPACEBOY CAKE CASES,Seasonal & Gifts,226.8086,0.8308,116.5922,Inactive,1
12664,2009,1,469.08,Finland,PINK 3 PIECE MINI DOTS CUTLERY SET,Stationery & Office,198.0057,0.0,0.0,Active,0
12664,2010,1,559.08,Finland,PINK 3 PIECE MINI DOTS CUTLERY SET,Stationery & Office,1367.8979,0.0,0.0,Active,1
12664,2011,9,4391.88,Finland,CHILDRENS CUTLERY POLKADOT PINK,Stationery & Office,1051.3747,8.8136,499.2522,Active,2
12665,2010,2,214.6,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,262.5303,2.0357,134.2482,Active,2
12665,2011,1,45.0,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,96.9532,0.0,0.0,Inactive,1
12668,2010,6,7126.75,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,2906.1634,5.9289,1231.1525,Active,2
12668,2011,3,2779.28,Germany,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,1996.0003,3.2279,1016.2288,Active,2
12669,2011,2,1427.73,France,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,1538.0329,1.9917,867.7743,Active,1
12670,2010,2,692.24,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,846.8499,2.0998,423.056,Active,2
12670,2011,5,2744.05,France,RABBIT NIGHT LIGHT,Home & Kitchen,1182.4194,6.5684,574.6015,Active,2
12672,2010,1,181.15,France,RED POLKA DOT TISSUE BOX,Home & Kitchen,443.2187,0.0,0.0,Inactive,1
12672,2011,1,225.9,France,PINK BABY BUNTING,Seasonal & Gifts,486.7049,0.0,0.0,Inactive,1
12673,2010,1,565.5,Germany,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1383.6057,0.0,0.0,Active,0
12673,2011,2,574.52,Germany,RECYCLED PENCIL WITH RABBIT ERASER,Stationery & Office,618.906,2.0751,351.8759,Active,2
12674,2011,4,1844.6,France,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,993.5546,5.7708,490.6979,Active,2
12675,2010,2,873.25,Italy,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,1068.288,1.2168,532.5047,Inactive,1
12676,2010,4,1241.7,Sweden,MAGIC DRAWING SLATE SPACEBOY ,Toys & Games,759.5151,7.7212,330.7445,Active,0
12676,2011,6,1091.39,Sweden,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,391.9026,6.1646,189.1898,Active,2
12677,2010,2,359.1,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,439.304,1.5241,221.6209,Inactive,1
12678,2010,7,16317.0,France,GUMBALL COAT RACK,Home & Kitchen,5703.2448,6.4829,2400.8773,Active,2
12678,2011,8,16278.18,France,RABBIT NIGHT LIGHT,Home & Kitchen,4383.948,8.6639,2086.904,Active,2
12679,2011,4,951.02,France,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,512.2467,4.495,253.6251,Active,2
12680,2011,4,790.81,France,CARAVAN SQUARE TISSUE BOX,Home & Kitchen,425.953,8.98,211.1203,Active,0
12681,2009,1,942.54,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,397.8602,0.0,0.0,Active,0
12681,2010,23,15584.79,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1657.8792,20.5529,683.1429,Active,2
12681,2011,20,10409.43,France,RABBIT NIGHT LIGHT,Home & Kitchen,1121.3637,18.3774,525.4536,Active,2
12682,2009,3,964.95,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,135.7733,14.1019,354.1552,Active,0
12682,2010,19,9700.74,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1249.1973,17.2228,515.7307,Active,2
12682,2011,29,10070.53,France,RABBIT NIGHT LIGHT,Home & Kitchen,748.1762,26.5986,349.5531,Active,2
12683,2009,2,1107.36,France,SET/6 RED SPOTTY PAPER CUPS,Home & Kitchen,233.7166,10.8709,674.0607,Active,0
12683,2010,6,2680.85,France,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,1093.2034,6.0615,463.599,Active,2
12683,2011,12,6657.49,France,SET OF 9 HEART SHAPED BALLOONS,Seasonal & Gifts,1195.3051,11.5522,564.0028,Active,2
12684,2011,6,2073.63,France,MINI PAINT SET VINTAGE ,Decorations & Craft,744.6112,8.3669,358.7667,Active,2
12685,2011,6,2575.08,France,WRAP  VINTAGE DOILY ,Seasonal & Gifts,924.6748,14.4914,445.3385,Active,0
12689,2011,2,1139.61,France,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,1227.6534,4.1015,693.5608,Active,0
